#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://ellenvillejournal.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://otdowntown.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://alachuatoday.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://thecarolinachannel.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://peninsuladailynews.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://villagesoup.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://eldianewschicago.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://kswo.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://telegramnews.net/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://brownwoodtx.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://laprensademn.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://baltimoretimes-online.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://nypost.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://calaverasenterprise.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://southalabamian.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://businessjournaldaily.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://theenterprise.net/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://newswatch50.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://alvareviewcourier.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://itemlive.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://soprissun.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://stauntonstartimes.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://cpcnewspapers.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://wwltv.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://smithvillereview.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://theclaytonrecordonline.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://wane.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://effinghamdailynews.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://eurekasentinel.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://bigspringherald.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://wpmi.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://mycfnow.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://lakepowellchronicle.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://reflejos.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://antigodailyjournal.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://courieranywhere.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://therogersvillereview.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://amboynews.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://sansabanews.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://jenningsdailynews.net/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://smmercury.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://arkansasweekly.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://havredailynews.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://mountainmessenger.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://mondoviherald.net/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://islandssounder.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://northfortynews.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://wpgh53.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://arktimes.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://leavenworthecho.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://fox5ny.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://mckenzieriverreflectionsnewspaper.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://claytodayonline.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://molokaiadvertiser-news.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://sparkstrib.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://annanews.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://wb49.net/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://worldpressphoto.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://gloucestertimes.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://homernews.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://inquirer.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://lubbockonline.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://charkoosta.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://greecepost.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://theviennatimes.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://journal-news.net/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://coshoctontribune.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://oglecountylife.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://mountainecho.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://soledadbee.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://thevillagenews.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://nbc5i.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://leesvilledailyleader.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://kpcnews.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://nj.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://princetonherald.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://advertisernewsnorth.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://lavozhispanact.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://gorhamtimes.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://fox23.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://hhjonline.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://threeriverspublishing.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://grantky.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://wacotrib.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://wiscnews.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://thebulletinweekly.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://citrusheightsmessenger.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://nbc4columbus.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://newsroom.ucla.edu/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://gastongazette.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://liherald.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://timesfreepress.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://theabingtonjournal.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://elizabethton.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://panews.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://lexingtonchronicle.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://thehendrickspioneer.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://charltoncountyherald.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://wtvz33.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://consortiumnews.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://athensmessenger.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://pbs.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://dailyherald.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://kxrm.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://eastsidereviewnews.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://pendoreillerivervalley.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://prairiepublishingmn.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://metrotimes.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://thevoiceofkapolei.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://naplesnews.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://countyenews.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://theadvertiser.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://tricountysentry.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://upn31.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://wilmettebeacon.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://oldhamera.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://thegroundtruthproject.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://dailyfreeman.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://presspublications.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://kgun9.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://scsun-news.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://heraldchronicle.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://louderwithcrowder.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://lawattstimes.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://henriettapost.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://penderthurston.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://swnewsherald.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://idaho8.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://keci.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://maconcountytimes.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://desertstarweekly.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://alextimes.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://columbinecourier.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://tallahassee.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://neagle.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://grenadastar.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://hutchnews.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://desmoinesregister.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://galtheraldonline.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://deltanewscitizen.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://finance.yahoo.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://durhamskywriter.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://jeffersonstarnews.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://fox31.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://dailycamera.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://freemanjournal.net/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://wtva.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://moorefieldexaminer.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://memphisdailynews.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://frankfortstation.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://westernitasca.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://thepaper24-7.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://westportnow.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://howeenterprise.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://greeleytribune.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://queenannenews.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://chinadaily.com.cn/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://thedaonline.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://bellinghamherald.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://foresthillstimes.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://attn.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://journal-advocate.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://greenecountycommonwealth.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://thebaffler.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://firstcoastnews.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://baldwincity.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://thedailyreporteronline.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://pagelandprogressive.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://mymalonetelegram.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://savannahtribune.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://wbay.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://salamancapress.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://opendemocracy.net/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://browncountydm.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://fcnp.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://miningjournal.net/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://arlingtonconnection.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://harrisondaily.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://colorlines.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://kpho.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://oleantimesherald.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://wric.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://mtshastanews.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://wlio.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://thepress-sentinel.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://commondreams.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://bucksportenterprise.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://thedailyreview.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://lonetreevoice.net/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://theprogressnews.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://capitalpress.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://freep.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://wfmynews2.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://smithvilleherald.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://currentaffairs.org/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://wset.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://registerguard.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://lamorindaweekly.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://wmur.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://countytimes.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://ashleynewsobserver.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://wlaj.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://bossierpress.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://crestonnews.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://globo.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://gunnisontimes.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://navajotimes.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://hudsonpg.net/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://10news.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://northernsunprint.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://independentmail.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://vandalialeader.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://parkstonadvance.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://nbc40.net/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://petersburgpilot.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://theindependentobserver.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://forksforum.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://newsminer.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://ktvz.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://antrimreview.net/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://mtjulietnews.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://ironcountyreporter.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://state-journal.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://bighorncountynews.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://mymonticellonews.net/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://baynews9.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://foxmaine.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://jaxdailyrecord.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://sent-trib.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://richmond.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://thepenobscottimes.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://wsfx.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://americanrivermessenger.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://delmarvanow.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://thewoodstockindependent.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://bctribune.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://thepoliticalinsider.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://rt.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://demingheadlight.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://theatlantavoice.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://japantimes.co.jp/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://corsicanadailysun.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://broomfieldenterprise.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://knoxnews.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://crooked.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://ripleybee.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://ferndaleenterprise.us/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://montgomerycountynews.net/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://butlercountytimesgazette.com/
random=RANDOM;all=1;keep_all=1;depth=1;url=http://seniornewsga.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://sanjuanislander.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://hickoryrecord.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://lincolnjournalonline.com/
#REASON=DUPLICATE#random=RANDOM;all=1;keep_all=1;depth=1;url=http://mchnews.com/
